NRO_CLIENT,TARIFA,CATEGORIA,CNS_ACT_FP,CNS_ACT_HP,SET,ALIMENTAD,SED,SEC_TIPICO,MES,CNS_ACT_SOMA,ANO,quadrado,datetime
1583, BT5B,0.0,188.3,0.0,SL,4.0,S-00744,1,1,188.3,2019,216,2019-1
1583, BT5B,0.0,187.5,0.0,SL,4.0,S-00744,1,2,187.5,2019,216,2019-2
1583, BT5B,0.0,189.0,0.0,SL,4.0,S-00744,1,3,189.0,2019,216,2019-3
1583, BT5B,0.0,189.8,0.0,SL,4.0,S-00744,1,4,189.8,2019,216,2019-4
1583, BT5B,0.0,175.3,0.0,SL,4.0,S-00744,1,5,175.3,2019,216,2019-5
1583, BT5B,0.0,171.1,0.0,SL,4.0,S-00744,1,6,171.1,2019,216,2019-6
1583, BT5B,0.0,148.2,0.0,SL,4.0,S-00744,1,7,148.2,2019,216,2019-7
1583, BT5B,0.0,162.3,0.0,SL,4.0,S-00744,1,8,162.3,2019,216,2019-8
1583, BT5B,0.0,131.8,0.0,SL,4.0,S-00744,1,9,131.8,2019,216,2019-9
1583, BT5B,0.0,115.8,0.0,SL,4.0,S-00744,1,10,115.8,2019,216,2019-10
1583, BT5B,0.0,130.4,0.0,SL,4.0,S-00744,1,11,130.4,2019,216,2019-11
1583, BT5B,0.0,123.5,0.0,SL,04,S-00744,1,12,123.5,2019,216,2019-12
18711, BT5B,0.0,354.0,0.0,SL,3.0,S-00305,1,1,354.0,2019,316,2019-1
18711, BT5B,0.0,701.8,0.0,SL,3.0,S-00305,1,2,701.8,2019,316,2019-2
18711, BT5B,0.0,345.0,0.0,SL,3.0,S-00305,1,3,345.0,2019,316,2019-3
18711, BT5B,0.0,741.2,0.0,SL,3.0,S-00305,1,4,741.2,2019,316,2019-4
18711, BT5B,0.0,397.7,0.0,SL,3.0,S-00305,1,5,397.7,2019,316,2019-5
18711, BT5B,0.0,317.4,0.0,SL,3.0,S-00305,1,6,317.4,2019,316,2019-6
18711, BT5B,0.0,351.8,0.0,SL,3.0,S-00305,1,7,351.8,2019,316,2019-7
18711, BT5B,0.0,338.0,0.0,SL,3.0,S-00305,1,8,338.0,2019,316,2019-8
18711, BT5B,0.0,331.6,0.0,SL,3.0,S-00305,1,9,331.6,2019,316,2019-9
18711, BT5B,0.0,379.4,0.0,SL,3.0,S-00305,1,10,379.4,2019,316,2019-10
18711, BT5B,0.0,387.0,0.0,SL,3.0,S-00305,1,11,387.0,2019,316,2019-11
18711, BT5B,0.0,417.1,0.0,SL,3.0,S-00305,1,12,417.1,2019,316,2019-12
19762, BT5B,0.0,246.3,0.0,SL,3.0,S-00304,1,1,246.3,2019,216,2019-1
19762, BT5B,0.0,154.0,0.0,SL,3.0,S-00304,1,2,154.0,2019,216,2019-2
19762, BT5B,0.0,160.0,0.0,SL,3.0,S-00304,1,3,160.0,2019,216,2019-3
19762, BT5B,0.0,849.4,0.0,SL,3.0,S-00304,1,4,849.4,2019,216,2019-4
19762, BT5B,0.0,172.5,0.0,SL,3.0,S-00304,1,5,172.5,2019,216,2019-5
19762, BT5B,0.0,137.2,0.0,SL,3.0,S-00304,1,6,137.2,2019,216,2019-6
19762, BT5B,0.0,165.4,0.0,SL,3.0,S-00304,1,7,165.4,2019,216,2019-7
19762, BT5B,0.0,164.3,0.0,SL,3.0,S-00304,1,8,164.3,2019,216,2019-8
19762, BT5B,0.0,151.9,0.0,SL,3.0,S-00304,1,9,151.9,2019,216,2019-9
19762, BT5B,0.0,118.9,0.0,SL,3.0,S-00304,1,10,118.9,2019,216,2019-10
19762, BT5B,0.0,150.7,0.0,SL,3.0,S-00304,1,11,150.7,2019,216,2019-11
19762, BT5B,0.0,181.5,0.0,SL,3.0,S-00304,1,12,181.5,2019,216,2019-12
39879, BT5B,0.0,245.7,0.0,SL,3.0,A-03643,1,1,245.7,2019,216,2019-1
39879, BT5B,0.0,287.0,0.0,SL,3.0,A-03643,1,2,287.0,2019,216,2019-2
39879, BT5B,0.0,304.2,0.0,SL,3.0,A-03643,1,3,304.2,2019,216,2019-3
39879, BT5B,0.0,297.8,0.0,SL,3.0,A-03643,1,4,297.8,2019,216,2019-4
39879, BT5B,0.0,276.8,0.0,SL,3.0,A-03643,1,5,276.8,2019,216,2019-5
39879, BT5B,0.0,278.2,0.0,SL,3.0,A-03643,1,6,278.2,2019,216,2019-6
39879, BT5B,0.0,254.2,0.0,SL,3.0,A-03643,1,7,254.2,2019,216,2019-7
39879, BT5B,0.0,269.3,0.0,SL,3.0,A-03643,1,8,269.3,2019,216,2019-8
39879, BT5B,0.0,260.0,0.0,SL,3.0,A-03643,1,9,260.0,2019,216,2019-9
39879, BT5B,0.0,229.8,0.0,SL,3.0,A-03643,1,10,229.8,2019,216,2019-10
39879, BT5B,0.0,223.2,0.0,SL,3.0,A-03643,1,11,223.2,2019,216,2019-11
39879, BT5B,0.0,225.8,0.0,SL,3,A-03643,1,12,225.8,2019,216,2019-12
39880, BT5B,0.0,270.4,0.0,SL,3.0,A-03643,1,1,270.4,2019,216,2019-1
39880, BT5B,0.0,319.5,0.0,SL,3.0,A-03643,1,2,319.5,2019,216,2019-2
39880, BT5B,0.0,289.0,0.0,SL,3.0,A-03643,1,3,289.0,2019,216,2019-3
39880, BT5B,0.0,292.6,0.0,SL,3.0,A-03643,1,4,292.6,2019,216,2019-4
39880, BT5B,0.0,300.9,0.0,SL,3.0,A-03643,1,5,300.9,2019,216,2019-5
39880, BT5B,0.0,380.3,0.0,SL,3.0,A-03643,1,6,380.3,2019,216,2019-6
39880, BT5B,0.0,318.7,0.0,SL,3.0,A-03643,1,7,318.7,2019,216,2019-7
39880, BT5B,0.0,310.6,0.0,SL,3.0,A-03643,1,8,310.6,2019,216,2019-8
39880, BT5B,0.0,370.5,0.0,SL,3.0,A-03643,1,9,370.5,2019,216,2019-9
39880, BT5B,0.0,301.3,0.0,SL,3.0,A-03643,1,10,301.3,2019,216,2019-10
39880, BT5B,0.0,312.2,0.0,SL,3.0,A-03643,1,11,312.2,2019,216,2019-11
39880, BT5B,0.0,310.8,0.0,SL,3,A-03643,1,12,310.8,2019,216,2019-12
39881, BT5B,0.0,238.9,0.0,SL,3.0,A-03643,1,1,238.9,2019,216,2019-1
39881, BT5B,0.0,222.1,0.0,SL,3.0,A-03643,1,2,222.1,2019,216,2019-2
39881, BT5B,0.0,218.3,0.0,SL,3.0,A-03643,1,3,218.3,2019,216,2019-3
39881, BT5B,0.0,238.5,0.0,SL,3.0,A-03643,1,4,238.5,2019,216,2019-4
39881, BT5B,0.0,186.5,0.0,SL,3.0,A-03643,1,5,186.5,2019,216,2019-5
39881, BT5B,0.0,176.0,0.0,SL,3.0,A-03643,1,6,176.0,2019,216,2019-6
39881, BT5B,0.0,0.0,0.0,SL,3.0,A-03643,1,7,0.0,2019,216,2019-7
39881, BT5B,0.0,305.2,0.0,SL,3.0,A-03643,1,8,305.2,2019,216,2019-8
39881, BT5B,0.0,181.8,0.0,SL,3.0,A-03643,1,9,181.8,2019,216,2019-9
39881, BT5B,0.0,183.0,0.0,SL,3.0,A-03643,1,10,183.0,2019,216,2019-10
39881, BT5B,0.0,184.0,0.0,SL,3.0,A-03643,1,11,184.0,2019,216,2019-11
39881, BT5B,0.0,173.7,0.0,SL,03,A-03643,1,12,173.7,2019,216,2019-12
43215, BT5B,0.0,514.8,0.0,SL,4.0,A-03644,1,1,514.8,2019,316,2019-1
43215, BT5B,0.0,442.8,0.0,SL,4.0,A-03644,1,2,442.8,2019,316,2019-2
43215, BT5B,0.0,391.1,0.0,SL,4.0,A-03644,1,3,391.1,2019,316,2019-3
43215, BT5B,0.0,413.8,0.0,SL,4.0,A-03644,1,4,413.8,2019,316,2019-4
43215, BT5B,0.0,411.9,0.0,SL,4.0,A-03644,1,5,411.9,2019,316,2019-5
43215, BT5B,0.0,386.1,0.0,SL,4.0,A-03644,1,6,386.1,2019,316,2019-6
43215, BT5B,0.0,401.0,0.0,SL,4.0,A-03644,1,7,401.0,2019,316,2019-7
43215, BT5B,0.0,388.5,0.0,SL,4.0,A-03644,1,8,388.5,2019,316,2019-8
43215, BT5B,0.0,422.0,0.0,SL,4.0,A-03644,1,9,422.0,2019,316,2019-9
43215, BT5B,0.0,415.0,0.0,SL,4.0,A-03644,1,10,415.0,2019,316,2019-10
43215, BT5B,0.0,410.0,0.0,SL,4.0,A-03644,1,11,410.0,2019,316,2019-11
43215, BT5B,0.0,406.0,0.0,SL,4,A-03644,1,12,406.0,2019,316,2019-12
48111, BT5B,0.0,66.4,0.0,SL,4.0,A-03646,1,1,66.4,2019,216,2019-1
48111, BT5B,0.0,85.4,0.0,SL,4.0,A-03646,1,2,85.4,2019,216,2019-2
48111, BT5B,0.0,95.5,0.0,SL,4.0,A-03646,1,3,95.5,2019,216,2019-3
48111, BT5B,0.0,83.4,0.0,SL,4.0,A-03646,1,4,83.4,2019,216,2019-4
48111, BT5B,0.0,82.5,0.0,SL,4.0,A-03646,1,5,82.5,2019,216,2019-5
48111, BT5B,0.0,92.2,0.0,SL,4.0,A-03646,1,6,92.2,2019,216,2019-6
48111, BT5B,0.0,92.6,0.0,SL,4.0,A-03646,1,7,92.6,2019,216,2019-7
48111, BT5B,0.0,76.2,0.0,SL,4.0,A-03646,1,8,76.2,2019,216,2019-8
48111, BT5B,0.0,78.5,0.0,SL,4.0,A-03646,1,9,78.5,2019,216,2019-9
48111, BT5B,0.0,73.2,0.0,SL,4.0,A-03646,1,10,73.2,2019,216,2019-10
48111, BT5B,0.0,79.3,0.0,SL,4.0,A-03646,1,11,79.3,2019,216,2019-11
48111, BT5B,0.0,85.8,0.0,SL,4,A-03646,1,12,85.8,2019,216,2019-12
48245, BT5B,0.0,190.3,0.0,SL,4.0,A-03644,1,1,190.3,2019,316,2019-1
48245, BT5B,0.0,220.8,0.0,SL,4.0,A-03644,1,2,220.8,2019,316,2019-2
48245, BT5B,0.0,222.5,0.0,SL,4.0,A-03644,1,3,222.5,2019,316,2019-3
48245, BT5B,0.0,229.6,0.0,SL,4.0,A-03644,1,4,229.6,2019,316,2019-4
48245, BT5B,0.0,196.8,0.0,SL,4.0,A-03644,1,5,196.8,2019,316,2019-5
48245, BT5B,0.0,181.2,0.0,SL,4.0,A-03644,1,6,181.2,2019,316,2019-6
48245, BT5B,0.0,190.5,0.0,SL,4.0,A-03644,1,7,190.5,2019,316,2019-7
48245, BT5B,0.0,164.0,0.0,SL,4.0,A-03644,1,8,164.0,2019,316,2019-8
48245, BT5B,0.0,205.5,0.0,SL,4.0,A-03644,1,9,205.5,2019,316,2019-9
48245, BT5B,0.0,190.3,0.0,SL,4.0,A-03644,1,10,190.3,2019,316,2019-10
48245, BT5B,0.0,205.1,0.0,SL,4.0,A-03644,1,11,205.1,2019,316,2019-11
48245, BT5B,0.0,187.9,0.0,SL,4,A-03644,1,12,187.9,2019,316,2019-12
48851, BT5B,0.0,198.2,0.0,SL,4.0,A-03646,1,1,198.2,2019,216,2019-1
48851, BT5B,0.0,202.0,0.0,SL,4.0,A-03646,1,2,202.0,2019,216,2019-2
48851, BT5B,0.0,222.8,0.0,SL,4.0,A-03646,1,3,222.8,2019,216,2019-3
48851, BT5B,0.0,212.7,0.0,SL,4.0,A-03646,1,4,212.7,2019,216,2019-4
48851, BT5B,0.0,177.5,0.0,SL,4.0,A-03646,1,5,177.5,2019,216,2019-5
48851, BT5B,0.0,139.5,0.0,SL,4.0,A-03646,1,6,139.5,2019,216,2019-6
48851, BT5B,0.0,127.4,0.0,SL,4.0,A-03646,1,7,127.4,2019,216,2019-7
48851, BT5B,0.0,116.7,0.0,SL,4.0,A-03646,1,8,116.7,2019,216,2019-8
48851, BT5B,0.0,176.0,0.0,SL,4.0,A-03646,1,9,176.0,2019,216,2019-9
48851, BT5B,0.0,252.4,0.0,SL,4.0,A-03646,1,10,252.4,2019,216,2019-10
48851, BT5B,0.0,149.0,0.0,SL,4.0,A-03646,1,11,149.0,2019,216,2019-11
48851, BT5B,0.0,161.8,0.0,SL,4,A-03646,1,12,161.8,2019,216,2019-12
51139, BT5B,0.0,97.5,0.0,SL,3.0,A-03643,1,1,97.5,2019,316,2019-1
51139, BT5B,0.0,94.4,0.0,SL,3.0,A-03643,1,2,94.4,2019,316,2019-2
51139, BT5B,0.0,99.9,0.0,SL,3.0,A-03643,1,3,99.9,2019,316,2019-3
51139, BT5B,0.0,72.1,0.0,SL,3.0,A-03643,1,4,72.1,2019,316,2019-4
51139, BT5B,0.0,48.5,0.0,SL,3.0,A-03643,1,5,48.5,2019,316,2019-5
51139, BT5B,0.0,39.4,0.0,SL,3.0,A-03643,1,6,39.4,2019,316,2019-6
51139, BT5B,0.0,35.8,0.0,SL,3.0,A-03643,1,7,35.8,2019,316,2019-7
51139, BT5B,0.0,33.1,0.0,SL,3.0,A-03643,1,8,33.1,2019,316,2019-8
51139, BT5B,0.0,34.5,0.0,SL,3.0,A-03643,1,9,34.5,2019,316,2019-9
51139, BT5B,0.0,34.1,0.0,SL,3.0,A-03643,1,10,34.1,2019,316,2019-10
51139, BT5B,0.0,49.9,0.0,SL,3.0,A-03643,1,11,49.9,2019,316,2019-11
51139, BT5B,0.0,45.7,0.0,SL,3,A-03643,1,12,45.7,2019,316,2019-12
52197, BT5B,0.0,390.0,0.0,SL,4.0,A-03731,1,1,390.0,2019,216,2019-1
52197, BT5B,0.0,330.7,0.0,SL,4.0,A-03731,1,2,330.7,2019,216,2019-2
52197, BT5B,0.0,363.4,0.0,SL,4.0,A-03731,1,3,363.4,2019,216,2019-3
52197, BT5B,0.0,371.9,0.0,SL,4.0,A-03731,1,4,371.9,2019,216,2019-4
52197, BT5B,0.0,385.8,0.0,SL,4.0,A-03731,1,5,385.8,2019,216,2019-5
52197, BT5B,0.0,489.5,0.0,SL,4.0,A-03731,1,6,489.5,2019,216,2019-6
52197, BT5B,0.0,436.7,0.0,SL,4.0,A-03731,1,7,436.7,2019,216,2019-7
52197, BT5B,0.0,468.0,0.0,SL,4.0,A-03731,1,8,468.0,2019,216,2019-8
52197, BT5B,0.0,415.0,0.0,SL,4.0,A-03731,1,9,415.0,2019,216,2019-9
52197, BT5B,0.0,346.0,0.0,SL,4.0,A-03731,1,10,346.0,2019,216,2019-10
52197, BT5B,0.0,467.0,0.0,SL,4.0,A-03731,1,11,467.0,2019,216,2019-11
52197, BT5B,0.0,446.0,0.0,SL,4,A-03731,1,12,446.0,2019,216,2019-12
104815, BT5B,0.0,95.8,0.0,SL,3.0,C-08901,1,1,95.8,2019,216,2019-1
104815, BT5B,0.0,121.0,0.0,SL,3.0,C-08901,1,2,121.0,2019,216,2019-2
104815, BT5B,0.0,44.8,0.0,SL,3.0,C-08901,1,3,44.8,2019,216,2019-3
104815, BT5B,0.0,89.1,0.0,SL,3.0,C-08901,1,4,89.1,2019,216,2019-4
104815, BT5B,0.0,71.1,0.0,SL,3.0,C-08901,1,5,71.1,2019,216,2019-5
104815, BT5B,0.0,62.8,0.0,SL,3.0,C-08901,1,6,62.8,2019,216,2019-6
104815, BT5B,0.0,71.3,0.0,SL,3.0,C-08901,1,7,71.3,2019,216,2019-7
104815, BT5B,0.0,91.8,0.0,SL,3.0,C-08901,1,8,91.8,2019,216,2019-8
104815, BT5B,0.0,75.1,0.0,SL,3.0,C-08901,1,9,75.1,2019,216,2019-9
104815, BT5B,0.0,76.5,0.0,SL,3.0,C-08901,1,10,76.5,2019,216,2019-10
104815, BT5B,0.0,76.4,0.0,SL,3.0,C-08901,1,11,76.4,2019,216,2019-11
104815, BT5B,0.0,67.5,0.0,SL,3,C-08901,1,12,67.5,2019,216,2019-12
159123, BT5B,0.0,470.0,0.0,SL,4.0,S-00307,1,1,470.0,2019,216,2019-1
159123, BT5B,0.0,624.0,0.0,SL,4.0,S-00307,1,2,624.0,2019,216,2019-2
159123, BT5B,0.0,602.0,0.0,SL,4.0,S-00307,1,3,602.0,2019,216,2019-3
159123, BT5B,0.0,544.0,0.0,SL,4.0,S-00307,1,4,544.0,2019,216,2019-4
159123, BT5B,0.0,484.0,0.0,SL,4.0,S-00307,1,5,484.0,2019,216,2019-5
159123, BT5B,0.0,430.0,0.0,SL,4.0,S-00307,1,6,430.0,2019,216,2019-6
159123, BT5B,0.0,480.0,0.0,SL,4.0,S-00307,1,7,480.0,2019,216,2019-7
159123, BT5B,0.0,474.0,0.0,SL,4.0,S-00307,1,8,474.0,2019,216,2019-8
159123, BT5B,0.0,508.0,0.0,SL,4.0,S-00307,1,9,508.0,2019,216,2019-9
159123, BT5B,0.0,496.0,0.0,SL,4.0,S-00307,1,10,496.0,2019,216,2019-10
159123, BT5B,0.0,560.0,0.0,SL,4.0,S-00307,1,11,560.0,2019,216,2019-11
159123, BT5B,0.0,536.0,0.0,SL,4,S-00307,1,12,536.0,2019,216,2019-12
161944, BT5B,0.0,420.0,0.0,SL,4.0,S-00307,1,1,420.0,2019,216,2019-1
161944, BT5B,0.0,420.0,0.0,SL,4.0,S-00307,1,2,420.0,2019,216,2019-2
161944, BT5B,0.0,0.0,0.0,SL,4.0,S-00307,1,3,0.0,2019,216,2019-3
161944, BT5B,0.0,0.0,0.0,SL,4.0,S-00307,1,4,0.0,2019,216,2019-4
161944, BT5B,0.0,0.0,0.0,SL,4.0,S-00307,1,5,0.0,2019,216,2019-5
161944, BT5B,0.0,0.0,0.0,SL,4.0,S-00307,1,6,0.0,2019,216,2019-6
161944, BT5B,0.0,0.0,0.0,SL,4.0,S-00307,1,7,0.0,2019,216,2019-7
161944, BT5B,0.0,0.0,0.0,SL,4.0,S-00307,1,8,0.0,2019,216,2019-8
161944, BT5B,0.0,0.0,0.0,SL,4.0,S-00307,1,9,0.0,2019,216,2019-9
161944, BT5B,0.0,4857.5,0.0,SL,4.0,S-00307,1,10,4857.5,2019,216,2019-10
161944, BT5B,0.0,364.0,0.0,SL,4.0,S-00307,1,11,364.0,2019,216,2019-11
161944, BT5B,0.0,353.0,0.0,SL,4,S-00307,1,12,353.0,2019,216,2019-12
177158, BT5B,0.0,95.0,0.0,SL,4.0,S-00744,1,1,95.0,2019,216,2019-1
177158, BT5B,0.0,107.5,0.0,SL,4.0,S-00744,1,2,107.5,2019,216,2019-2
177158, BT5B,0.0,93.0,0.0,SL,4.0,S-00744,1,3,93.0,2019,216,2019-3
177158, BT5B,0.0,90.0,0.0,SL,4.0,S-00744,1,4,90.0,2019,216,2019-4
177158, BT5B,0.0,89.0,0.0,SL,4.0,S-00744,1,5,89.0,2019,216,2019-5
177158, BT5B,0.0,78.4,0.0,SL,4.0,S-00744,1,6,78.4,2019,216,2019-6
177158, BT5B,0.0,84.2,0.0,SL,4.0,S-00744,1,7,84.2,2019,216,2019-7
177158, BT5B,0.0,95.4,0.0,SL,4.0,S-00744,1,8,95.4,2019,216,2019-8
177158, BT5B,0.0,89.2,0.0,SL,4.0,S-00744,1,9,89.2,2019,216,2019-9
177158, BT5B,0.0,91.1,0.0,SL,4.0,S-00744,1,10,91.1,2019,216,2019-10
177158, BT5B,0.0,91.9,0.0,SL,4.0,S-00744,1,11,91.9,2019,216,2019-11
177158, BT5B,0.0,86.8,0.0,SL,4,S-00744,1,12,86.8,2019,216,2019-12
185355, BT5B,0.0,144.1,0.0,SL,3.0,S-00303,1,1,144.1,2019,216,2019-1
185355, BT5B,0.0,134.2,0.0,SL,3.0,S-00303,1,2,134.2,2019,216,2019-2
185355, BT5B,0.0,121.5,0.0,SL,3.0,S-00303,1,3,121.5,2019,216,2019-3
185355, BT5B,0.0,146.1,0.0,SL,3.0,S-00303,1,4,146.1,2019,216,2019-4
185355, BT5B,0.0,122.0,0.0,SL,3.0,S-00303,1,5,122.0,2019,216,2019-5
185355, BT5B,0.0,114.9,0.0,SL,3.0,S-00303,1,6,114.9,2019,216,2019-6
185355, BT5B,0.0,126.1,0.0,SL,3.0,S-00303,1,7,126.1,2019,216,2019-7
185355, BT5B,0.0,99.9,0.0,SL,3.0,S-00303,1,8,99.9,2019,216,2019-8
185355, BT5B,0.0,112.8,0.0,SL,3.0,S-00303,1,9,112.8,2019,216,2019-9
185355, BT5B,0.0,111.4,0.0,SL,3.0,S-00303,1,10,111.4,2019,216,2019-10
185355, BT5B,0.0,118.8,0.0,SL,3.0,S-00303,1,11,118.8,2019,216,2019-11
185355, BT5B,0.0,135.2,0.0,SL,03,S-00303,1,12,135.2,2019,216,2019-12
185980, BT5B,0.0,263.5,0.0,SL,3.0,S-00303,1,1,263.5,2019,216,2019-1
185980, BT5B,0.0,276.5,0.0,SL,3.0,S-00303,1,2,276.5,2019,216,2019-2
185980, BT5B,0.0,260.8,0.0,SL,3.0,S-00303,1,3,260.8,2019,216,2019-3
185980, BT5B,0.0,255.2,0.0,SL,3.0,S-00303,1,4,255.2,2019,216,2019-4
185980, BT5B,0.0,265.8,0.0,SL,3.0,S-00303,1,5,265.8,2019,216,2019-5
185980, BT5B,0.0,235.2,0.0,SL,3.0,S-00303,1,6,235.2,2019,216,2019-6
185980, BT5B,0.0,259.1,0.0,SL,3.0,S-00303,1,7,259.1,2019,216,2019-7
185980, BT5B,0.0,270.9,0.0,SL,3.0,S-00303,1,8,270.9,2019,216,2019-8
185980, BT5B,0.0,271.6,0.0,SL,3.0,S-00303,1,9,271.6,2019,216,2019-9
185980, BT5B,0.0,247.4,0.0,SL,3.0,S-00303,1,10,247.4,2019,216,2019-10
185980, BT5B,0.0,249.8,0.0,SL,3.0,S-00303,1,11,249.8,2019,216,2019-11
185980, BT5B,0.0,251.2,0.0,SL,3,S-00303,1,12,251.2,2019,216,2019-12
200296, BT5B,0.0,192.0,0.0,SL,3.0,S-00305,1,1,192.0,2019,316,2019-1
200296, BT5B,0.0,206.0,0.0,SL,3.0,S-00305,1,2,206.0,2019,316,2019-2
200296, BT5B,0.0,129.0,0.0,SL,3.0,S-00305,1,3,129.0,2019,316,2019-3
200296, BT5B,0.0,184.0,0.0,SL,3.0,S-00305,1,4,184.0,2019,316,2019-4
200296, BT5B,0.0,111.0,0.0,SL,3.0,S-00305,1,5,111.0,2019,316,2019-5
200296, BT5B,0.0,123.0,0.0,SL,3.0,S-00305,1,6,123.0,2019,316,2019-6
200296, BT5B,0.0,65.0,0.0,SL,3.0,S-00305,1,7,65.0,2019,316,2019-7
200296, BT5B,0.0,22.0,0.0,SL,3.0,S-00305,1,8,22.0,2019,316,2019-8
200296, BT5B,0.0,108.0,0.0,SL,3.0,S-00305,1,9,108.0,2019,316,2019-9
200296, BT5B,0.0,225.0,0.0,SL,3.0,S-00305,1,10,225.0,2019,316,2019-10
200296, BT5B,0.0,247.0,0.0,SL,3.0,S-00305,1,11,247.0,2019,316,2019-11
200296, BT5B,0.0,83.0,0.0,SL,3,S-00305,1,12,83.0,2019,316,2019-12
203475, BT5B,0.0,111.3,0.0,SL,3.0,S-00305,1,1,111.3,2019,316,2019-1
203475, BT5B,0.0,126.0,0.0,SL,3.0,S-00305,1,2,126.0,2019,316,2019-2
203475, BT5B,0.0,105.9,0.0,SL,3.0,S-00305,1,3,105.9,2019,316,2019-3
203475, BT5B,0.0,122.4,0.0,SL,3.0,S-00305,1,4,122.4,2019,316,2019-4
203475, BT5B,0.0,123.4,0.0,SL,3.0,S-00305,1,5,123.4,2019,316,2019-5
203475, BT5B,0.0,71.8,0.0,SL,3.0,S-00305,1,6,71.8,2019,316,2019-6
203475, BT5B,0.0,79.3,0.0,SL,3.0,S-00305,1,7,79.3,2019,316,2019-7
203475, BT5B,0.0,79.5,0.0,SL,3.0,S-00305,1,8,79.5,2019,316,2019-8
203475, BT5B,0.0,142.4,0.0,SL,3.0,S-00305,1,9,142.4,2019,316,2019-9
203475, BT5B,0.0,132.3,0.0,SL,3.0,S-00305,1,10,132.3,2019,316,2019-10
203475, BT5B,0.0,135.4,0.0,SL,3.0,S-00305,1,11,135.4,2019,316,2019-11
203475, BT5B,0.0,133.1,0.0,SL,3,S-00305,1,12,133.1,2019,316,2019-12
204766, BT5B,0.0,148.0,0.0,SL,4.0,S-00744,1,1,148.0,2019,216,2019-1
204766, BT5B,0.0,233.7,0.0,SL,4.0,S-00744,1,2,233.7,2019,216,2019-2
204766, BT5B,0.0,213.0,0.0,SL,4.0,S-00744,1,3,213.0,2019,216,2019-3
204766, BT5B,0.0,215.6,0.0,SL,4.0,S-00744,1,4,215.6,2019,216,2019-4
204766, BT5B,0.0,184.7,0.0,SL,4.0,S-00744,1,5,184.7,2019,216,2019-5
204766, BT5B,0.0,138.8,0.0,SL,4.0,S-00744,1,6,138.8,2019,216,2019-6
204766, BT5B,0.0,136.4,0.0,SL,4.0,S-00744,1,7,136.4,2019,216,2019-7
204766, BT5B,0.0,114.2,0.0,SL,4.0,S-00744,1,8,114.2,2019,216,2019-8
204766, BT5B,0.0,114.2,0.0,SL,4.0,S-00744,1,9,114.2,2019,216,2019-9
204766, BT5B,0.0,118.5,0.0,SL,4.0,S-00744,1,10,118.5,2019,216,2019-10
204766, BT5B,0.0,132.1,0.0,SL,4.0,S-00744,1,11,132.1,2019,216,2019-11
204766, BT5B,0.0,137.8,0.0,SL,4,S-00744,1,12,137.8,2019,216,2019-12
205515, BT5B,0.0,197.7,0.0,SL,4.0,S-00744,1,1,197.7,2019,216,2019-1
205515, BT5B,0.0,235.7,0.0,SL,4.0,S-00744,1,2,235.7,2019,216,2019-2
205515, BT5B,0.0,217.8,0.0,SL,4.0,S-00744,1,3,217.8,2019,216,2019-3
205515, BT5B,0.0,218.1,0.0,SL,4.0,S-00744,1,4,218.1,2019,216,2019-4
205515, BT5B,0.0,203.6,0.0,SL,4.0,S-00744,1,5,203.6,2019,216,2019-5
205515, BT5B,0.0,191.5,0.0,SL,4.0,S-00744,1,6,191.5,2019,216,2019-6
205515, BT5B,0.0,193.2,0.0,SL,4.0,S-00744,1,7,193.2,2019,216,2019-7
205515, BT5B,0.0,180.8,0.0,SL,4.0,S-00744,1,8,180.8,2019,216,2019-8
205515, BT5B,0.0,206.1,0.0,SL,4.0,S-00744,1,9,206.1,2019,216,2019-9
205515, BT5B,0.0,193.4,0.0,SL,4.0,S-00744,1,10,193.4,2019,216,2019-10
205515, BT5B,0.0,220.4,0.0,SL,4.0,S-00744,1,11,220.4,2019,216,2019-11
205515, BT5B,0.0,195.6,0.0,SL,4,S-00744,1,12,195.6,2019,216,2019-12
205732, BT5B,0.0,223.1,0.0,SL,4.0,S-00744,1,1,223.1,2019,216,2019-1
205732, BT5B,0.0,255.4,0.0,SL,4.0,S-00744,1,2,255.4,2019,216,2019-2
205732, BT5B,0.0,240.9,0.0,SL,4.0,S-00744,1,3,240.9,2019,216,2019-3
205732, BT5B,0.0,230.4,0.0,SL,4.0,S-00744,1,4,230.4,2019,216,2019-4
205732, BT5B,0.0,211.6,0.0,SL,4.0,S-00744,1,5,211.6,2019,216,2019-5
205732, BT5B,0.0,164.4,0.0,SL,4.0,S-00744,1,6,164.4,2019,216,2019-6
205732, BT5B,0.0,183.5,0.0,SL,4.0,S-00744,1,7,183.5,2019,216,2019-7
205732, BT5B,0.0,205.6,0.0,SL,4.0,S-00744,1,8,205.6,2019,216,2019-8
205732, BT5B,0.0,212.1,0.0,SL,4.0,S-00744,1,9,212.1,2019,216,2019-9
205732, BT5B,0.0,195.8,0.0,SL,4.0,S-00744,1,10,195.8,2019,216,2019-10
205732, BT5B,0.0,193.0,0.0,SL,4.0,S-00744,1,11,193.0,2019,216,2019-11
205732, BT5B,0.0,241.0,0.0,SL,4,S-00744,1,12,241.0,2019,216,2019-12
209194, BT5B,0.0,322.8,0.0,SL,3.0,S-00305,1,1,322.8,2019,316,2019-1
209194, BT5B,0.0,301.0,0.0,SL,3.0,S-00305,1,2,301.0,2019,316,2019-2
